"","temperature","period","type","date","sensor"
"305",31.028333333333,1,0,2022-07-13 15:00:00,0
"306",30.723333333333,1,0,2022-07-13 16:00:00,0
"307",29.281666666667,1,0,2022-07-13 17:00:00,0
"308",29.058333333333,1,0,2022-07-13 18:00:00,0
"309",27.85,1,0,2022-07-13 19:00:00,0
"310",25.348333333333,1,0,2022-07-13 20:00:00,0
"311",22.696666666667,1,0,2022-07-13 21:00:00,0
"312",21.368333333333,1,0,2022-07-13 22:00:00,0
"313",20.113333333333,1,0,2022-07-13 23:00:00,0
"314",20.5,1,0,2022-07-14 00:00:00,0
"315",20.056666666667,1,0,2022-07-14 01:00:00,0
"316",19.086666666667,1,0,2022-07-14 02:00:00,0
"317",18.328333333333,1,0,2022-07-14 03:00:00,0
"318",17.515,1,0,2022-07-14 04:00:00,0
"319",17.02,1,0,2022-07-14 05:00:00,0
"320",16.653333333333,1,0,2022-07-14 06:00:00,0
"321",16.921666666667,1,0,2022-07-14 07:00:00,0
"322",17.621666666667,1,0,2022-07-14 08:00:00,0
"323",18.496666666667,1,0,2022-07-14 09:00:00,0
"324",18.885,1,0,2022-07-14 10:00:00,0
"325",20.803333333333,1,0,2022-07-14 11:00:00,0
"326",22.785,1,0,2022-07-14 12:00:00,0
"327",22.906666666667,1,0,2022-07-14 13:00:00,0
"328",23.971666666667,1,0,2022-07-14 14:00:00,0
"329",23.956666666667,1,0,2022-07-14 15:00:00,0
"330",23.135,1,0,2022-07-14 16:00:00,0
"331",24.311666666667,1,0,2022-07-14 17:00:00,0
"332",24.223333333333,1,0,2022-07-14 18:00:00,0
"333",22.611666666667,1,0,2022-07-14 19:00:00,0
"334",21.743333333333,1,0,2022-07-14 20:00:00,0
"335",19.806666666667,1,0,2022-07-14 21:00:00,0
"336",18.873333333333,1,0,2022-07-14 22:00:00,0
"337",17.796666666667,1,0,2022-07-14 23:00:00,0
"338",16.33,1,0,2022-07-15 00:00:00,0
"339",15.103333333333,1,0,2022-07-15 01:00:00,0
"340",14.161666666667,1,0,2022-07-15 02:00:00,0
"341",13.353333333333,1,0,2022-07-15 03:00:00,0
"342",13.525,1,0,2022-07-15 04:00:00,0
"343",13.838333333333,1,0,2022-07-15 05:00:00,0
"344",14.006666666667,1,0,2022-07-15 06:00:00,0
"345",14.036666666667,1,0,2022-07-15 07:00:00,0
"346",14.608333333333,1,0,2022-07-15 08:00:00,0
"347",16.323333333333,1,0,2022-07-15 09:00:00,0
"348",17.525,1,0,2022-07-15 10:00:00,0
"349",17.815,1,0,2022-07-15 11:00:00,0
"350",19.346666666667,1,0,2022-07-15 12:00:00,0
"351",19.95,1,0,2022-07-15 13:00:00,0
"352",21.11,1,0,2022-07-15 14:00:00,0
